F3,F1,Fz,F2,F4,FFC5h,FFC3h,FFC1h,FFC2h,FFC4h,FFC6h,FC5,FC3,FC1,FCz,FC2,FC4,FC6,FTT7h,FCC5h,FCC3h,FCC6h,FTT8h,C5,C3,C1,Cz,C2,C4,C6,TTP7h,CCP5h,CCP3h,CCP1h,CCP2h,CCP4h,CCP6h,TTP8h,CP5,CP3,CP1,CPz,CPP5h,CPP3h,CPP1h,CPP2h,CPP4h,CPP6h,P3,P1,Pz,P2,P4,PPO1h,PPO2h
-17.82322719,-16.10200985,-15.30194136,-13.11180561,-18.39086069,-15.07669504,-11.34524904,-9.505306289,-3.86078092,-7.820895988,-5.25618732,-13.3127425,-12.26466232,-4.67806889,-3.67665807,-4.877873498,-4.433000863,-5.159458874,-8.528328691,-10.55382451,-5.645847059,-1.11288288,-3.060901177,-18.98438204,-9.036199714,-1.893179466,1.525419932,-3.586651317,-0.294599366,3.254519018,-14.15488731,-12.40928581,-0.695496917,-3.374428415,-2.751409941,0.015479919,-29.41473812,-9.560521068,-10.30429167,-5.101877507,-4.103510978,-2.572144773,-10.26787629,-6.454116549,-4.024923502,-3.641008091,-3.007393246,-0.505496149,-8.475639783,-4.178079141,-4.973379628,-2.752836252,-4.164206191,-4.315519952,-7.743582204
-17.68714525,-16.03766093,-14.94796818,-13.29897967,-20.72739112,-15.22175088,-11.02385714,-9.236634549,-3.798376004,-7.704479987,-5.955073386,-12.94687328,-12.11688444,-4.614401937,-3.679917961,-4.874231741,-4.465675602,-5.176987908,-9.083728793,-9.098584233,-5.300288886,-2.744304068,-3.017254876,-19.90017433,-8.055424183,-1.420916631,1.993116979,-3.097029684,-1.086855539,-1.05488515,-14.91467144,-11.85606477,0.148649899,-2.464725327,-3.067517614,0.119634825,-32.26524691,-8.240412294,-10.29989554,-4.76658593,-4.208385876,-2.812018824,-9.846704033,-6.108120098,-3.679315359,-3.653585725,-3.441754059,-1.411454273,-8.180255206,-4.02039262,-4.77914463,-3.017423149,-4.726817535,-4.371779898,-7.566831627
-17.99778513,-16.30120931,-15.28190254,-14.02310607,-22.95755421,-15.79804086,-10.85979487,-9.458231314,-4.259831529,-7.92414976,-6.550887226,-13.03430243,-12.15990762,-5.032896704,-4.213683751,-5.206546046,-4.819355262,-5.389838199,-9.915975959,-7.832046309,-5.404394886,-4.812336109,-3.345728301,-20.28372888,-7.387289368,-1.318390485,1.859730316,-2.926800871,-2.185849449,-5.497426099,-15.50818102,-11.3449126,0.862532552,-2.178438252,-3.727172106,-0.141610515,-34.4438662,-6.522203559,-10.32728038,-4.511338774,-4.296522006,-3.314536279,-9.276954403,-5.534347754,-3.27710306,-3.766286333,-3.893002292,-2.169609399,-7.691906377,-3.816146188,-4.505143027,-3.275496961,-5.040747966,-4.295151787,-7.127989858
-18.47110647,-16.67060618,-16.09143407,-14.9297433,-24.25297427,-16.4563144,-10.67200673,-9.894657046,-4.981921392,-8.306563677,-6.817358277,-13.37597457,-12.2521044,-5.615536813,-4.969630735,-5.61260745,-5.268106873,-5.607550751,-10.69860547,-6.861123396,-5.675070033,-6.724971842,-3.851882516,-20.21177892,-6.971350496,-1.337096155,1.412657398,-2.902234309,-3.257012477,-8.95170321,-15.65625075,-10.86008856,1.512763592,-2.411851266,-4.4264221,-0.579533355,-35.60119174,-4.848367988,-10.28080983,-4.317308694,-4.195577718,-3.86746687,-8.572897211,-4.666349828,-2.752986342,-3.837428576,-4.106709858,-2.559174668,-7.007608425,-3.478728008,-4.148959545,-3.370346593,-4.924973514,-4.003753967,-6.347660443
-18.87361561,-16.95865662,-17.10839698,-15.69515748,-24.11626334,-16.87697455,-10.35819127,-10.30630435,-5.703444286,-8.676472026,-6.671968734,-13.75837204,-12.27384572,-6.089386794,-5.644563066,-5.879499003,-5.573999045,-5.678796771,-11.08766371,-6.217738447,-5.815661299,-8.00491972,-4.331662722,-19.90138845,-6.687712094,-1.224520689,0.999110514,-2.864956554,-4.026408982,-10.69819198,-15.12175823,-10.34739786,2.197072561,-2.921492559,-4.857743032,-1.006843279,-35.51963232,-3.571580934,-10.04610648,-4.138975057,-3.773405873,-4.218544762,-7.797761849,-3.5232627,-2.081417688,-3.760899898,-3.932254642,-2.53699106,-6.170934002,-2.959636482,-3.723568028,-3.225633523,-4.364709899,-3.477371732,-5.287286471
-19.12189901,-17.09721363,-18.10262767,-16.14109775,-22.55209885,-16.90015239,-9.943462125,-10.5829461,-6.257013871,-8.922075568,-6.207587118,-14.04841904,-12.18557293,-6.329862794,-6.050922356,-5.921449321,-5.588335069,-5.565689582,-10.86608444,-5.880576726,-5.635189863,-8.416739824,-4.661632157,-19.63996021,-6.418396312,-0.825794911,0.903503351,-2.735977511,-4.351161425,-10.594432,-13.8254938,-9.741697879,2.992530336,-3.42273202,-4.823725039,-1.306311921,-34.22192361,-2.878127094,-9.557542495,-3.929297819,-2.998489482,-4.172551405,-7.060416367,-2.225804241,-1.306376191,-3.508179551,-3.37661374,-2.240820739,-5.279580495,-2.278849946,-3.264294613,-2.881324098,-3.517668792,-2.77927749,-4.151230398
-19.30733396,-17.16234816,-18.94308369,-16.27758059,-20.04622299,-16.58835202,-9.571463124,-10.77117567,-6.611306524,-9.030242717,-5.649470816,-14.24557598,-12.05027573,-6.389773955,-6.171343994,-5.798549156,-5.319025042,-5.364297847,-10.05052523,-5.80712384,-5.13003817,-8.012654774,-4.844233381,-19.68767006,-6.105303818,-0.14842595,1.251596685,-2.540944025,-4.250926754,-9.073037829,-11.93868602,-9.009747921,3.897217592,-3.693698758,-4.312397482,-1.463595375,-32.36407864,-2.78914859,-8.841105458,-3.672366402,-1.968044522,-3.671380567,-6.489782653,-0.977718357,-0.542032672,-3.139175072,-2.599355145,-1.919549038,-4.469318301,-1.530218143,-2.825203054,-2.47424854,-2.655898784,-2.043365573,-3.226655743
-19.65052251,-17.33954106,-19.61658021,-16.27098525,-17.37388831,-16.20224713,-9.450485726,-11.03757181,-6.860363096,-9.077471247,-5.265797949,-14.4789267,-12.01480036,-6.459738234,-6.14605911,-5.682960181,-4.92418225,-5.254096512,-8.897284833,-5.946740331,-4.485988688,-7.07835899,-4.988870396,-20.17746958,-5.777722897,0.638828316,1.97491288,-2.386139937,-3.878899226,-6.936240011,-9.886833543,-8.172780404,4.813058081,-3.653012582,-3.500335338,-1.555554951,-30.47259932,-3.183065537,-8.005814628,-3.392523307,-0.885847551,-2.81894905,-6.195345026,-0.010804182,0.058915028,-2.777439728,-1.851580811,-1.822103642,-3.876664549,-0.859792253,-2.47437284,-2.192885365,-2.066222599,-1.442078083,-2.795301579
-20.40574466,-17.84486854,-20.20099134,-16.35326075,-15.31501001,-16.10458828,-9.776273042,-11.58358905,-7.162065094,-9.190223645,-5.260675531,-14.95422025,-12.25818181,-6.777257529,-6.204934761,-5.780874788,-4.644767151,-5.413621498,-7.810981148,-6.250602831,-4.008578598,-6.006401857,-5.247341883,-21.04683448,-5.537580785,1.271973042,2.8448897,-2.405828222,-3.457374821,-5.050485907,-8.252520777,-7.304725333,5.567795015,-3.381664779,-2.691566453,-1.704415501,-29.37006486,-3.874323616,-7.205820312,-3.15177149,-0.00602474,-1.854583806,-6.230358663,0.481966428,0.352041314,-2.560419482,-1.381556643,-2.094124815,-3.595257073,-0.423932469,-2.279924761,-2.200386215,-1.946533389,-1.13091014,-3.033774864
-21.73938934,-18.82063348,-20.80099538,-16.7061732,-14.38346751,-16.61464508,-10.64838118,-12.54105858,-7.650442093,-9.482621659,-5.690877023,-15.85758229,-12.91407759,-7.512463222,-6.55864144,-6.235152032,-4.706500934,-5.937320693,-7.198186072,-6.679526708,-4.006512983,-5.158574577,-5.731529401,-22.05660673,-5.515564686,1.48919801,3.555189932,-2.704665365,-3.201149117,-4.063665662,-7.602571913,-6.522294054,5.960363474,-3.082589444,-2.208258312,-2.015888413,-29.77847406,-4.681815578,-6.587399679,-3.029572756,0.44366745,-1.073338207,-6.565017254,0.409455712,0.255847397,-2.579915449,-1.337847023,-2.714274564,-3.634737669,-0.334838663,-2.284754845,-2.556000388,-2.330281628,-1.18321975,-3.940518721
-23.64333618,-20.26092984,-21.48452474,-17.37821634,-14.67692635,-17.87967501,-12.02012459,-13.89678065,-8.36531716,-9.996094756,-6.444972531,-17.26766778,-14.0025924,-8.685503141,-7.299903135,-7.057731386,-5.218575224,-6.775411472,-7.299655558,-7.201890818,-4.660331088,-4.754817279,-6.44257765,-22.87317899,-5.808500945,1.137052334,3.838480427,-3.300825797,-3.240582512,-4.215306843,-8.274491281,-5.944327942,5.838313614,-2.995219392,-2.269443053,-2.522010092,-31.41514275,-5.45477161,-6.227334492,-3.080538692,0.343390893,-0.715107765,-7.079700321,-0.174835176,-0.202930179,-2.839157529,-1.703019057,-3.493470062,-3.898808992,-0.609052481,-2.483397976,-3.190631165,-3.070553322,-1.556432653,-5.323724901
-25.92280696,-22.00319106,-22.25068466,-18.27040315,-15.90094939,-19.82246353,-13.71001204,-15.48479841,-9.229665802,-10.68113058,-7.293279809,-19.11886721,-15.41095106,-10.15004713,-8.363425468,-8.122235615,-6.120222012,-7.73456403,-8.083714562,-7.79515625,-5.940226433,-4.820909835,-7.246695431,-23.18169093,-6.423768533,0.242964994,3.569383704,-4.10242353,-3.580083066,-5.31323156,-10.21578974,-5.646382424,5.165118312,-3.291643513,-2.909056615,-3.156568183,-33.96417015,-6.081184785,-6.105404648,-3.30394472,-0.271395276,-0.878060685,-7.597139603,-1.088860081,-0.890822966,-3.244766347,-2.295837033,-4.153603215,-4.208946899,-1.153649923,-2.809232951,-3.920055002,-3.894649104,-2.095425689,-6.844793026
-28.24946118,-23.77362724,-23.03249229,-19.18274607,-17.53191057,-22.16101393,-15.45449417,-17.04011421,-10.07754972,-11.41566239,-7.987200101,-21.20897713,-16.91774182,-11.6406989,-9.548324747,-9.208169514,-7.202181936,-8.553076606,-9.261336774,-8.452227045,-7.607026579,-5.221467991,-7.925579805,-22.82017819,-7.268721893,-0.991340962,2.800649863,-4.938100666,-4.105558192,-6.864500685,-12.95393345,-5.646057191,4.040855397,-4.006042269,-3.962874536,-3.775173822,-36.8150698,-6.466858165,-6.119408912,-3.636072694,-1.219449273,-1.481722521,-7.934675106,-2.077796739,-1.607540334,-3.630931604,-2.836074206,-4.438215016,-4.361898757,-1.789220011,-3.14114746,-4.498852903,-4.499196385,-2.573660171,-8.106542543
-30.268741,-25.2863082,-23.74124952,-19.90991413,-19.0499229,-24.50114454,-16.99124321,-18.29726367,-10.72904581,-12.05831987,-8.370882973,-23.259495,-18.26345562,-12.87418389,-10.601335,-10.08780711,-8.187533858,-9.005006522,-10.39519639,-9.182832023,-9.285083258,-5.747151694,-8.269239906,-21.84990671,-8.177001901,-2.254877126,1.743608218,-5.609547107,-4.627680791,-8.293439751,-15.7058319,-5.897672989,2.683720684,-5.018727906,-5.122709841,-4.20265472,-39.0954402,-6.525862285,-6.127839345,-3.966342951,-2.227787907,-2.291640777,-7.965079026,-2.893958347,-2.152986163,-3.823887247,-3.050875355,-4.216675878,-4.203935456,-2.306109673,-3.341576858,-4.71782247,-4.662063248,-2.775131543,-8.774854081
-31.71311763,-26.34528075,-24.32284583,-20.3385363,-20.14239158,-26.46113239,-18.13975438,-19.09364644,-11.0736858,-12.51291611,-8.448076309,-24.99930269,-19.23826722,-13.65372385,-11.3190722,-10.61936338,-8.84560324,-8.993183274,-11.07161313,-10.00826918,-10.5930291,-6.218110232,-8.169589547,-20.5356633,-8.968407398,-3.235319193,0.688463266,-5.963401555,-4.963029763,-9.173779874,-17.61079752,-6.307947769,1.362668329,-6.099942523,-6.04997514,-4.304022591,-40.39681714,-6.213524,-6.017291203,-4.18594888,-3.025785772,-3.01121674,-7.664051127,-3.383656487,-2.399113929,-3.712106253,-2.784076615,-3.544014156,-3.696127735,-2.540008615,-3.307865921,-4.484646362,-4.321667412,-2.58212591,-8.681573747
-32.47665724,-26.90003778,-24.78816779,-20.49584233,-20.78893237,-27.77794199,-18.84404693,-19.42651723,-11.12135866,-12.77076194,-8.379392075,-26.23291857,-19.74295349,-13.93341563,-11.62410727,-10.79924084,-9.084476649,-8.595100871,-11.06456707,-10.94234129,-11.27740491,-6.559231944,-7.678243022,-19.2608948,-9.518696022,-3.734410293,-0.10538032,-5.951885897,-5.010650388,-9.363186742,-18.00805412,-6.772321447,0.310425649,-6.99652997,-6.499267282,-4.043051538,-40.40408197,-5.558171457,-5.753145272,-4.235699245,-3.439218742,-3.391654556,-7.120284434,-3.535488344,-2.335623113,-3.288137324,-2.058433381,-2.637333979,-2.940071818,-2.427341963,-3.015416028,-3.855359951,-3.590579995,-2.029144193,-7.865653696
-32.63335885,-27.05376981,-25.21592397,-20.54059464,-21.21432544,-28.36643581,-19.17577471,-19.45085041,-11.01019039,-12.92494504,-8.424305192,-26.88310704,-19.81744157,-13.83385441,-11.59752481,-10.76421847,-8.982353989,-8.034941184,-10.41733644,-11.96175918,-11.29155562,-6.812615863,-6.996125103,-18.38166699,-9.796614948,-3.734169477,-0.496536972,-5.647770594,-4.787672527,-9.009007009,-16.6666277,-7.204116861,-0.347795532,-7.521632152,-6.395650819,-3.495825715,-39.35206212,-4.676278853,-5.392500385,-4.134582655,-3.446892395,-3.318789846,-6.515914492,-3.482482679,-2.081049814,-2.667721077,-1.07844036,-1.799741077,-2.158995231,-2.034392719,-2.548122437,-3.023944139,-2.716461724,-1.310120973,-6.56424577
-32.38923329,-27.00848277,-25.71966937,-20.6974112,-21.7367042,-28.30531067,-19.29131554,-19.41934478,-10.95633387,-13.13634603,-8.833817534,-26.98442633,-19.61488867,-13.58831496,-11.44356151,-10.73968909,-8.757239393,-7.603945528,-9.419786711,-12.99250718,-10.80629728,-7.109716846,-6.410798763,-18.07954749,-9.871487964,-3.403836237,-0.512221271,-5.233571828,-4.438655559,-8.466389985,-13.88957507,-7.555114827,-0.636205897,-7.625389646,-5.860857696,-2.839342353,-37.76751,-3.79667526,-5.062488446,-3.986180452,-3.190782333,-2.859332235,-6.071704512,-3.451724024,-1.844196455,-2.061710558,-0.167391559,-1.312198934,-1.6320442,-1.546053617,-2.091980734,-2.266106717,-1.99520695,-0.732552191,-5.147852275
-31.98996859,-26.96915296,-26.38001318,-21.15564683,-22.5812479,-27.77539659,-19.36103953,-19.5761128,-11.16427747,-13.56501343,-9.738616804,-26.64182945,-19.32583958,-13.44397278,-11.39876743,-10.94399294,-8.679922902,-7.553366597,-8.480735482,-13.91468005,-10.14556816,-7.603818573,-6.192527164,-18.28898433,-9.879790826,-3.041523688,-0.334384434,-4.949335448,-4.195306825,-8.130980599,-10.42795414,-7.819957968,-0.709814605,-7.415903316,-5.172587917,-2.306747397,-36.17133879,-3.225264334,-4.903073465,-3.946487291,-2.924764293,-2.240827022,-5.97091792,-3.675478579,-1.847899725,-1.700216386,0.347467467,-1.324676146,-1.598450641,-1.200074073,-1.87886428,-1.836377098,-1.666579026,-0.612408239,-4.003582059
-31.62074597,-27.05316113,-27.18326674,-21.97907919,-23.75213831,-26.97560749,-19.50189431,-20.05448409,-11.73869548,-14.29694867,-11.08468374,-25.97875126,-19.09306229,-13.56803142,-11.63032941,-11.49437003,-8.959000381,-7.993011766,-7.949295015,-14.57952218,-9.661247474,-8.381274821,-6.484132999,-18.7236499,-9.953533073,-2.963418354,-0.224207985,-5.010494076,-4.286757846,-8.258878732,-7.236757158,-8.020847665,-0.787203863,-7.111677403,-4.652118058,-2.106580523,-35.36273024,-3.243596602,-4.998179733,-4.160455199,-2.923225637,-1.767078162,-6.293732463,-4.302460351,-2.245592056,-1.750355339,0.256016819,-1.801994607,-2.168257794,-1.201495381,-2.105177529,-1.875434974,-1.8326027,-1.153893055,-3.41897192
-31.34234478,-27.23657597,-27.99971509,-23.06499052,-25.0126481,-26.04647023,-19.73241655,-20.82392258,-12.62804862,-15.28958246,-12.63268617,-25.088778,-18.95034908,-13.98308457,-12.16241662,-12.35140097,-9.651786578,-8.845980645,-7.967739624,-14.85605199,-9.604620656,-9.406074724,-7.245580903,-18.99033613,-10.15861329,-3.387478707,-0.422546995,-5.538744948,-4.849587059,-8.866412554,-5.164589847,-8.184006886,-1.065243783,-6.957994176,-4.542834633,-2.355101758,-35.40711543,-4.011232717,-5.328018601,-4.695472086,-3.379805431,-1.701938159,-6.977189744,-5.332481117,-3.054315841,-2.252317261,-0.447723712,-2.531088039,-3.268513805,-1.645708987,-2.851825696,-2.367055938,-2.419951097,-2.367133987,-3.501921257
-31.087971,-27.37100163,-28.60809893,-24.17172374,-25.98619558,-25.04311849,-19.97459669,-21.69989006,-13.63258442,-16.36945829,-14.03562796,-24.01806664,-18.80837955,-14.56285434,-12.86346995,-13.32305231,-10.63664456,-9.87354707,-8.409247444,-14.68947289,-10.04679657,-10.50915319,-8.264255165,-18.75052763,-10.46219941,-4.351591185,-1.054848695,-6.51146626,-5.860337651,-9.719276061,-4.675393721,-8.317803681,-1.639559852,-7.137243608,-4.923172123,-3.037627225,-36.08479508,-5.471730541,-5.762812573,-5.502827367,-4.329278863,-2.16879548,-7.821332375,-6.606316308,-4.138594577,-3.094059647,-1.553196668,-3.19280101,-4.650603326,-2.476240566,-4.031837481,-3.134557917,-3.206907986,-4.038337121,-4.151374665
-30.718108,-27.26142897,-28.77298642,-25.0097989,-26.34067429,-23.95918483,-20.10273581,-22.41979086,-14.47649181,-17.28421978,-14.96450533,-22.78576723,-18.49738889,-15.09606425,-13.50301482,-14.13588491,-11.6575488,-10.76493467,-8.928710621,-14.1339825,-10.86186565,-11.43187896,-9.235605116,-17.86455802,-10.73995132,-5.700522352,-2.081762968,-7.756991316,-7.118530255,-10.42169821,-5.702142892,-8.40262974,-2.467221495,-7.701483192,-5.673982764,-4.001678736,-37.29982136,-7.328385309,-6.099589507,-6.41749455,-5.630914569,-3.104654091,-8.550982928,-7.860832055,-5.254584535,-4.043679338,-2.701941808,-3.473515092,-5.967339793,-3.502118382,-5.398361072,-3.89784219,-3.900654452,-5.7795931,-5.090560235
-30.11334899,-26.7661342,-28.34635158,-25.35394101,-25.95818074,-22.78108902,-20.01077768,-22.75335713,-14.91454589,-17.79131367,-15.2284447,-21.42330265,-17.85408469,-15.37976181,-13.85200473,-14.53968269,-12.42727758,-11.26392089,-9.120172685,-13.35438443,-11.78877087,-11.9124088,-9.889130701,-16.47215621,-10.83575912,-7.146208739,-3.319027041,-9.006751775,-8.294331466,-10.56227701,-7.691850779,-8.403881438,-3.389215851,-8.564971529,-6.526871229,-5.000044592,-38.44495751,-9.119444388,-6.13991531,-7.209730234,-7.015281972,-4.280278537,-8.904478707,-8.818769727,-6.129607116,-4.825474371,-3.503367441,-3.163868123,-6.885145191,-4.461946466,-6.615416151,-4.375330576,-4.230295893,-7.149934768,-5.953737458
-29.25667707,-25.88414518,-27.34554936,-25.13236107,-25.01740715,-21.54135034,-19.6725705,-22.59960391,-14.8307393,-17.74933256,-14.84790313,-20.00889782,-16.80801635,-15.30484448,-13.78490692,-14.40535677,-12.74343267,-11.27201219,-8.704456284,-12.59116001,-12.54837389,-11.77300929,-10.09863491,-14.96938316,-10.64103578,-8.369898759,-4.506158869,-9.9714872,-9.023687396,-9.853444404,-9.825210487,-8.299030592,-4.20054598,-9.54588523,-7.165211142,-5.757681656,-39.20929554,-10.35314633,-5.775248879,-7.674279309,-8.175581121,-5.380459512,-8.717739832,-9.282921026,-6.554562927,-5.210100296,-3.664321942,-2.223212039,-7.190639272,-5.116730093,-7.363736453,-4.376440424,-4.030862051,-7.795814826,-6.395576618
-28.27402352,-24.79055996,-25.98346802,-24.46380204,-23.95903765,-20.35132067,-19.17410995,-22.03605864,-14.2890143,-17.17584514,-14.04912872,-18.6873347,-15.43917938,-14.90955605,-13.34116564,-13.7835422,-12.56965526,-10.89147937,-7.664365561,-12.08849681,-12.9499085,-10.98183197,-9.937421893,-13.87602736,-10.1551751,-9.135466355,-5.399779407,-10.4250083,-9.024374062,-8.233635218,-11.31965591,-8.096933443,-4.734412255,-10.43736372,-7.338506936,-6.044081854,-39.35539588,-10.67495095,-5.037259606,-7.705807442,-8.869239195,-6.118810856,-7.989644034,-9.206058482,-6.458624698,-5.091172864,-3.088085217,-0.789839517,-6.867020447,-5.338685509,-7.452880644,-3.861434582,-3.288573397,-7.570063318,-6.188976355
-27.41483314,-23.79663104,-24.6253098,-23.62037915,-23.33242375,-19.3913645,-18.70045883,-21.2991341,-13.51901493,-16.2520978,-13.18446194,-17.65113728,-13.9830248,-14.36954498,-12.71664356,-12.89265262,-12.05196865,-10.39693026,-6.287647832,-12.01320213,-12.96195155,-9.671714712,-9.653472536,-13.65712462,-9.511384649,-9.374058863,-5.863779444,-10.27665737,-8.190758195,-5.887726781,-11.71236539,-7.854544632,-4.935686257,-11.0871872,-6.959290284,-5.740249248,-38.63873087,-10.00181697,-4.108497277,-7.349775201,-8.999824011,-6.339753468,-6.897612015,-8.704559681,-5.932840355,-4.518125546,-1.901191467,0.871383336,-6.101089458,-5.155477886,-6.895455254,-2.951740322,-2.135491594,-6.583070313,-5.286841585
-26.96024154,-23.24272958,-23.67458334,-22.92331486,-23.58065573,-18.84091536,-18.46957929,-20.69601401,-12.82869787,-15.25877456,-12.60017019,-17.07456028,-12.75991127,-13.92398402,-12.18466893,-12.03796592,-11.45915268,-10.13528219,-5.081602063,-12.39340707,-12.72138977,-8.105106528,-9.571054091,-14.55116346,-8.946866085,-9.200789462,-5.913974897,-9.5982346,-6.635709563,-3.187879627,-11.01827373,-7.677754601,-4.890279633,-11.44536073,-6.135262161,-4.866257113,-37.35191517,-8.572996096,-3.277143567,-6.802263907,-8.647581323,-6.07011239,-5.740732016,-8.006002484,-5.191424093,-3.668318861,-0.395217848,2.458731569,-5.207713907,-4.732737231,-5.902173192,-1.876854604,-0.793616884,-5.160966393,-3.825315996
-27.1152382,-23.37630991,-23.44334099,-22.62610409,-24.86190482,-18.8050915,-18.65235858,-20.49155341,-12.49018371,-14.48068703,-12.5134765,-17.05435045,-12.07491704,-13.78733937,-11.98892597,-11.50584562,-11.06892976,-10.38675777,-4.57398096,-13.09374776,-12.46409379,-6.591794063,-9.952047318,-16.45063932,-8.715585688,-8.856278866,-5.696423467,-8.593167901,-4.659556724,-0.585349577,-9.688863481,-7.681819747,-4.781673293,-11.56211017,-5.124564122,-3.568705687,-35.66484268,-6.87805893,-2.838221174,-6.336615092,-8.023621714,-5.503008331,-4.850034781,-7.366543143,-4.496412548,-2.778302834,1.074173197,3.713710361,-4.523993967,-4.310357313,-4.810886052,-0.886871932,0.496830169,-3.732957575,-2.072619683
-27.92721426,-24.26006869,-24.04704067,-22.83162663,-26.9780222,-19.27111561,-19.3129604,-20.81788933,-12.64685321,-14.11593451,-12.94574968,-17.57185599,-12.12281757,-14.07402109,-12.25037997,-11.46993336,-11.05646481,-11.25263605,-5.103662767,-13.84702053,-12.4265839,-5.406975572,-10.87799279,-18.90719971,-8.992044915,-8.611749967,-5.427338981,-7.534824145,-2.664866727,1.495291432,-8.420264857,-7.953441845,-4.820342346,-11.54835479,-4.243945481,-2.08259301,-34.05756196,-5.497673825,-3.001568458,-6.209961866,-7.394034404,-4.925439998,-4.49613213,-6.991777601,-4.074607127,-2.067049971,2.192908545,4.471467944,-4.30414933,-4.116872637,-3.975324153,-0.171669535,1.536818037,-2.687260337,-0.352530126
-29.24325924,-25.7329785,-25.3561283,-23.45800348,-29.43026968,-20.09088,-20.37361227,-21.62915106,-13.26244072,-14.20965617,-13.71944867,-18.47845977,-12.91591641,-14.75485685,-12.91721502,-11.9339287,-11.42774441,-12.60625609,-6.684852939,-14.34141396,-12.75739343,-4.731986231,-12.20351813,-21.26267657,-9.805910085,-8.672924755,-5.313504738,-6.691022588,-1.048282251,2.729898343,-7.887282271,-8.524066983,-5.166779887,-11.52248153,-3.76481098,-0.674597241,-33.00382981,-4.913225279,-3.829147331,-6.575623217,-6.996537458,-4.61816201,-4.800573118,-6.97339861,-4.042682634,-1.669841638,2.784555933,4.683664776,-4.632622023,-4.280968047,-3.640042041,0.191582383,2.21749351,-2.247555117,1.040607534
-30.75072979,-27.45948357,-27.03868048,-24.28435287,-31.5951221,-21.02605508,-21.63709792,-22.72737384,-14.15040611,-14.65838103,-14.54109846,-19.53980777,-14.27864193,-15.67847675,-13.79222658,-12.74858857,-12.01863975,-14.12101908,-8.977954301,-14.3231854,-13.46171745,-4.618795042,-13.59294478,-22.84398156,-11.01902687,-9.105368868,-5.474042951,-6.246898655,-0.093362142,2.943326065,-8.480042787,-9.340477355,-5.855672063,-11.56153335,-3.827371232,0.415567885,-32.43788705,-5.330958815,-5.206830783,-7.422380836,-6.959069786,-4.761445929,-5.699642219,-7.276337786,-4.382121502,-1.611677069,2.837754015,4.396690833,-5.410982157,-4.789330407,-3.861152647,0.241773412,2.522963388,-2.416953259,1.911763829
-32.08035996,-29.04156255,-28.67015682,-25.0541898,-32.94732916,-21.82662474,-22.85233386,-23.84256418,-15.05932921,-15.26857328,-15.12455396,-20.50353667,-15.89879655,-16.63770131,-14.62128926,-13.68559031,-12.57188409,-15.38354092,-11.39438909,-13.67490223,-14.41075528,-5.006837199,-14.63976121,-23.17276246,-12.36455231,-9.824608096,-5.914010899,-6.266551968,0.088857044,2.102398631,-10.16924231,-10.27535711,-6.785296826,-11.68087196,-4.407750889,1.020878695,-32.66652529,-6.61680642,-6.881269063,-8.582914667,-7.279184902,-5.387081404,-6.974343857,-7.77806884,-4.965174143,-1.826063128,2.467180284,3.710062202,-6.412034183,-5.501042069,-4.498755006,0.096694912,2.504129686,-2.998687974,2.20108446
-32.9274515,-30.14676408,-29.87365171,-25.58283857,-33.24047683,-22.31043155,-23.7959387,-24.73384162,-15.77627905,-15.84540551,-15.30040659,-21.17095404,-17.4220822,-17.45118364,-15.20257534,-14.53245767,-12.85160335,-16.03799045,-13.29269953,-12.44773548,-15.40122775,-5.768257821,-15.01785382,-22.11109389,-13.53498377,-10.64358277,-6.540825077,-6.695371324,-0.436360449,0.287464771,-12.54147378,-11.16528004,-7.759361662,-11.85005812,-5.349181649,1.072879843,-33.70070427,-8.344950881,-8.539923808,-9.793906877,-7.848338681,-6.379428769,-8.324006854,-8.329345027,-5.61198079,-2.203364593,1.845845944,2.739419062,-7.367191236,-6.204489168,-5.280254469,-0.112572748,2.246878709,-3.690365258,1.976204345
-33.16319502,-30.62195149,-30.4489595,-25.84001249,-32.58659273,-22.43155846,-24.35451413,-25.27923881,-16.21894369,-16.2873788,-15.08571413,-21.46498644,-18.56562118,-18.0361137,-15.47924408,-15.18269775,-12.74956546,-15.91170601,-14.18788849,-10.84462635,-16.23827619,-6.759064039,-14.60980033,-19.8991244,-14.28815917,-11.35436638,-7.214026017,-7.39695677,-1.476499651,-2.325173345,-14.96529983,-11.85673048,-8.559131866,-12.03171618,-6.434118664,0.599776553,-35.25072426,-9.942355143,-9.904202713,-10.79359144,-8.5054466,-7.527275071,-9.472757545,-8.822941111,-6.169966569,-2.655386833,1.116686685,1.583754493,-8.073743569,-6.711936103,-5.919466648,-0.313105515,1.825811707,-4.217561435,1.382485764
